lane,backend,format,bit_width,metric,unit,median,p90,warmup_excluded,artifact,notes
metal,agx_format_counter_deltas,mxint8,8,vs_float32_f16_utilization_avg_ratio,ratio,0.022,,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counter_deltas.csv,"format_variant=mxint8, baseline_avg_pct=0.135, variant_avg_pct=0.003"
metal,agx_format_counter_deltas,mxint8,8,vs_float32_f16_utilization_p99_delta_pct,pct,-3.216,,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counter_deltas.csv,"format_variant=mxint8, baseline_p99_pct=3.216, variant_p99_pct=0.000"
metal,agx_format_counter_deltas,mxint8,8,vs_float32_f32_utilization_avg_ratio,ratio,0.215,,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counter_deltas.csv,"format_variant=mxint8, baseline_avg_pct=0.093, variant_avg_pct=0.020"
metal,agx_format_counter_deltas,mxint8,8,vs_float32_f32_utilization_p99_delta_pct,pct,-3.009,,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counter_deltas.csv,"format_variant=mxint8, baseline_p99_pct=3.027, variant_p99_pct=0.018"
metal,agx_format_counter_deltas,mxint8,8,vs_float32_fragment_occupancy_avg_ratio,ratio,0.082,,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counter_deltas.csv,"format_variant=mxint8, baseline_avg_pct=0.845, variant_avg_pct=0.069"
metal,agx_format_counter_deltas,mxint8,8,vs_float32_fragment_occupancy_p99_delta_pct,pct,-35.375,,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counter_deltas.csv,"format_variant=mxint8, baseline_p99_pct=35.375, variant_p99_pct=0.000"
metal,agx_format_counter_deltas,mxint8,8,vs_float32_gpu_read_bandwidth_avg_ratio,ratio,0.203,,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counter_deltas.csv,"format_variant=mxint8, baseline_avg_pct=0.232, variant_avg_pct=0.047"
metal,agx_format_counter_deltas,mxint8,8,vs_float32_gpu_read_bandwidth_p99_delta_pct,pct,-5.886,,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counter_deltas.csv,"format_variant=mxint8, baseline_p99_pct=5.908, variant_p99_pct=0.022"
metal,agx_format_counter_deltas,mxint8,8,vs_float32_gpu_write_bandwidth_avg_ratio,ratio,0.386,,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counter_deltas.csv,"format_variant=mxint8, baseline_avg_pct=0.184, variant_avg_pct=0.071"
metal,agx_format_counter_deltas,mxint8,8,vs_float32_gpu_write_bandwidth_p99_delta_pct,pct,-3.878,,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counter_deltas.csv,"format_variant=mxint8, baseline_p99_pct=3.927, variant_p99_pct=0.049"
metal,agx_format_counter_deltas,mxint8,8,vs_float32_llc_utilization_avg_ratio,ratio,0.408,,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counter_deltas.csv,"format_variant=mxint8, baseline_avg_pct=0.299, variant_avg_pct=0.122"
metal,agx_format_counter_deltas,mxint8,8,vs_float32_llc_utilization_p99_delta_pct,pct,-7.164,,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counter_deltas.csv,"format_variant=mxint8, baseline_p99_pct=7.285, variant_p99_pct=0.121"
metal,agx_format_counter_deltas,mxint8,8,vs_float32_top_performance_limiter_avg_ratio,ratio,0.247,,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counter_deltas.csv,"format_variant=mxint8, baseline_avg_pct=0.898, variant_avg_pct=0.222"
metal,agx_format_counter_deltas,mxint8,8,vs_float32_top_performance_limiter_p99_delta_pct,pct,-31.759,,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counter_deltas.csv,"format_variant=mxint8, baseline_p99_pct=31.994, variant_p99_pct=0.235"
metal,agx_format_counter_deltas,mxint8,8,vs_float32_total_occupancy_avg_ratio,ratio,0.276,,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counter_deltas.csv,"format_variant=mxint8, baseline_avg_pct=0.989, variant_avg_pct=0.273"
metal,agx_format_counter_deltas,mxint8,8,vs_float32_total_occupancy_p99_delta_pct,pct,-41.627,,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counter_deltas.csv,"format_variant=mxint8, baseline_p99_pct=41.973, variant_p99_pct=0.346"
metal,agx_format_counter_deltas,tf32,19,vs_float32_alu_utilization_avg_ratio,ratio,1.171,,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counter_deltas.csv,"format_variant=tf32, baseline_avg_pct=0.496, variant_avg_pct=0.581"
metal,agx_format_counter_deltas,tf32,19,vs_float32_alu_utilization_p99_delta_pct,pct,2.605,,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counter_deltas.csv,"format_variant=tf32, baseline_p99_pct=15.229, variant_p99_pct=17.834"
metal,agx_format_counter_deltas,tf32,19,vs_float32_compute_occupancy_avg_ratio,ratio,0.926,,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counter_deltas.csv,"format_variant=tf32, baseline_avg_pct=0.027, variant_avg_pct=0.025"
metal,agx_format_counter_deltas,tf32,19,vs_float32_compute_occupancy_p99_delta_pct,pct,-0.004,,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counter_deltas.csv,"format_variant=tf32, baseline_p99_pct=0.043, variant_p99_pct=0.039"
metal,agx_format_counter_deltas,tf32,19,vs_float32_f16_utilization_avg_ratio,ratio,1.163,,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counter_deltas.csv,"format_variant=tf32, baseline_avg_pct=0.135, variant_avg_pct=0.157"
metal,agx_format_counter_deltas,tf32,19,vs_float32_f16_utilization_p99_delta_pct,pct,1.523,,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counter_deltas.csv,"format_variant=tf32, baseline_p99_pct=3.216, variant_p99_pct=4.739"
metal,agx_format_counter_deltas,tf32,19,vs_float32_f32_utilization_avg_ratio,ratio,1.194,,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counter_deltas.csv,"format_variant=tf32, baseline_avg_pct=0.093, variant_avg_pct=0.111"
metal,agx_format_counter_deltas,tf32,19,vs_float32_f32_utilization_p99_delta_pct,pct,1.032,,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counter_deltas.csv,"format_variant=tf32, baseline_p99_pct=3.027, variant_p99_pct=4.059"
metal,agx_format_counter_deltas,tf32,19,vs_float32_fragment_occupancy_avg_ratio,ratio,1.194,,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counter_deltas.csv,"format_variant=tf32, baseline_avg_pct=0.845, variant_avg_pct=1.009"
metal,agx_format_counter_deltas,tf32,19,vs_float32_fragment_occupancy_p99_delta_pct,pct,9.990,,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counter_deltas.csv,"format_variant=tf32, baseline_p99_pct=35.375, variant_p99_pct=45.365"
metal,agx_format_counter_deltas,tf32,19,vs_float32_gpu_read_bandwidth_avg_ratio,ratio,1.164,,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counter_deltas.csv,"format_variant=tf32, baseline_avg_pct=0.232, variant_avg_pct=0.270"
metal,agx_format_counter_deltas,tf32,19,vs_float32_gpu_read_bandwidth_p99_delta_pct,pct,2.525,,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counter_deltas.csv,"format_variant=tf32, baseline_p99_pct=5.908, variant_p99_pct=8.433"
metal,agx_format_counter_deltas,tf32,19,vs_float32_gpu_write_bandwidth_avg_ratio,ratio,1.152,,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counter_deltas.csv,"format_variant=tf32, baseline_avg_pct=0.184, variant_avg_pct=0.212"
metal,agx_format_counter_deltas,tf32,19,vs_float32_gpu_write_bandwidth_p99_delta_pct,pct,1.184,,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counter_deltas.csv,"format_variant=tf32, baseline_p99_pct=3.927, variant_p99_pct=5.111"
metal,agx_format_counter_deltas,tf32,19,vs_float32_llc_utilization_avg_ratio,ratio,1.134,,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counter_deltas.csv,"format_variant=tf32, baseline_avg_pct=0.299, variant_avg_pct=0.339"
metal,agx_format_counter_deltas,tf32,19,vs_float32_llc_utilization_p99_delta_pct,pct,2.024,,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counter_deltas.csv,"format_variant=tf32, baseline_p99_pct=7.285, variant_p99_pct=9.309"
metal,agx_format_counter_deltas,tf32,19,vs_float32_top_performance_limiter_avg_ratio,ratio,1.164,,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counter_deltas.csv,"format_variant=tf32, baseline_avg_pct=0.898, variant_avg_pct=1.045"
metal,agx_format_counter_deltas,tf32,19,vs_float32_top_performance_limiter_p99_delta_pct,pct,4.638,,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counter_deltas.csv,"format_variant=tf32, baseline_p99_pct=31.994, variant_p99_pct=36.632"
metal,agx_format_counter_deltas,tf32,19,vs_float32_total_occupancy_avg_ratio,ratio,1.201,,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counter_deltas.csv,"format_variant=tf32, baseline_avg_pct=0.989, variant_avg_pct=1.188"
metal,agx_format_counter_deltas,tf32,19,vs_float32_total_occupancy_p99_delta_pct,pct,9.561,,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counter_deltas.csv,"format_variant=tf32, baseline_p99_pct=41.973, variant_p99_pct=51.534"
metal,agx_format_counter_deltas,uint8,8,vs_float32_alu_utilization_avg_ratio,ratio,1.145,,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counter_deltas.csv,"format_variant=uint8, baseline_avg_pct=0.496, variant_avg_pct=0.568"
metal,agx_format_counter_deltas,uint8,8,vs_float32_alu_utilization_p99_delta_pct,pct,2.893,,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counter_deltas.csv,"format_variant=uint8, baseline_p99_pct=15.229, variant_p99_pct=18.122"
metal,agx_format_counter_deltas,uint8,8,vs_float32_compute_occupancy_avg_ratio,ratio,0.889,,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counter_deltas.csv,"format_variant=uint8, baseline_avg_pct=0.027, variant_avg_pct=0.024"
metal,agx_format_counter_deltas,uint8,8,vs_float32_compute_occupancy_p99_delta_pct,pct,0.127,,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counter_deltas.csv,"format_variant=uint8, baseline_p99_pct=0.043, variant_p99_pct=0.170"
metal,agx_format_counter_deltas,uint8,8,vs_float32_f16_utilization_avg_ratio,ratio,1.185,,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counter_deltas.csv,"format_variant=uint8, baseline_avg_pct=0.135, variant_avg_pct=0.160"
metal,agx_format_counter_deltas,uint8,8,vs_float32_f16_utilization_p99_delta_pct,pct,1.676,,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counter_deltas.csv,"format_variant=uint8, baseline_p99_pct=3.216, variant_p99_pct=4.892"
metal,agx_format_counter_deltas,uint8,8,vs_float32_f32_utilization_avg_ratio,ratio,1.097,,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counter_deltas.csv,"format_variant=uint8, baseline_avg_pct=0.093, variant_avg_pct=0.102"
metal,agx_format_counter_deltas,uint8,8,vs_float32_f32_utilization_p99_delta_pct,pct,0.882,,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counter_deltas.csv,"format_variant=uint8, baseline_p99_pct=3.027, variant_p99_pct=3.909"
metal,agx_format_counter_deltas,uint8,8,vs_float32_fragment_occupancy_avg_ratio,ratio,1.233,,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counter_deltas.csv,"format_variant=uint8, baseline_avg_pct=0.845, variant_avg_pct=1.042"
metal,agx_format_counter_deltas,uint8,8,vs_float32_fragment_occupancy_p99_delta_pct,pct,12.749,,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counter_deltas.csv,"format_variant=uint8, baseline_p99_pct=35.375, variant_p99_pct=48.124"
metal,agx_format_counter_deltas,uint8,8,vs_float32_gpu_read_bandwidth_avg_ratio,ratio,1.211,,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counter_deltas.csv,"format_variant=uint8, baseline_avg_pct=0.232, variant_avg_pct=0.281"
metal,agx_format_counter_deltas,uint8,8,vs_float32_gpu_read_bandwidth_p99_delta_pct,pct,2.938,,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counter_deltas.csv,"format_variant=uint8, baseline_p99_pct=5.908, variant_p99_pct=8.846"
metal,agx_format_counter_deltas,uint8,8,vs_float32_gpu_write_bandwidth_avg_ratio,ratio,1.136,,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counter_deltas.csv,"format_variant=uint8, baseline_avg_pct=0.184, variant_avg_pct=0.209"
metal,agx_format_counter_deltas,uint8,8,vs_float32_gpu_write_bandwidth_p99_delta_pct,pct,1.046,,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counter_deltas.csv,"format_variant=uint8, baseline_p99_pct=3.927, variant_p99_pct=4.973"
metal,agx_format_counter_deltas,uint8,8,vs_float32_llc_utilization_avg_ratio,ratio,1.127,,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counter_deltas.csv,"format_variant=uint8, baseline_avg_pct=0.299, variant_avg_pct=0.337"
metal,agx_format_counter_deltas,uint8,8,vs_float32_llc_utilization_p99_delta_pct,pct,2.124,,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counter_deltas.csv,"format_variant=uint8, baseline_p99_pct=7.285, variant_p99_pct=9.409"
metal,agx_format_counter_deltas,uint8,8,vs_float32_top_performance_limiter_avg_ratio,ratio,1.197,,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counter_deltas.csv,"format_variant=uint8, baseline_avg_pct=0.898, variant_avg_pct=1.075"
metal,agx_format_counter_deltas,uint8,8,vs_float32_top_performance_limiter_p99_delta_pct,pct,7.729,,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counter_deltas.csv,"format_variant=uint8, baseline_p99_pct=31.994, variant_p99_pct=39.723"
metal,agx_format_counter_deltas,uint8,8,vs_float32_total_occupancy_avg_ratio,ratio,1.271,,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counter_deltas.csv,"format_variant=uint8, baseline_avg_pct=0.989, variant_avg_pct=1.257"
metal,agx_format_counter_deltas,uint8,8,vs_float32_total_occupancy_p99_delta_pct,pct,13.040,,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counter_deltas.csv,"format_variant=uint8, baseline_p99_pct=41.973, variant_p99_pct=55.013"
metal,agx_dispatch,float32,32,baseline_cpu_wall_time_ns_per_iter,ns,173010.000000,,no,../apple_re/results/typed_metal_suite_20260401_apple_sync/metal_timing.csv,"variant=baseline, width=1024, iters=200, checksum=10779883706199008131"
metal,agx_dispatch,float32,32,baseline_cpu_wall_time_ns_per_element,ns,168.955078125,,no,../apple_re/results/typed_metal_suite_20260401_apple_sync/metal_timing.csv,"variant=baseline, width=1024, iters=200, checksum=10779883706199008131"
metal,agx_dispatch,float32,32,threadgroup_heavy_cpu_wall_time_ns_per_iter,ns,196025.000000,,no,../apple_re/results/typed_metal_suite_20260401_apple_sync/metal_timing.csv,"variant=threadgroup_heavy, width=1024, iters=200, checksum=2380628211730309635"
metal,agx_dispatch,float32,32,threadgroup_heavy_cpu_wall_time_ns_per_element,ns,191.430664062,,no,../apple_re/results/typed_metal_suite_20260401_apple_sync/metal_timing.csv,"variant=threadgroup_heavy, width=1024, iters=200, checksum=2380628211730309635"
metal,agx_dispatch,float32,32,threadgroup_minimal_cpu_wall_time_ns_per_iter,ns,183450.000000,,no,../apple_re/results/typed_metal_suite_20260401_apple_sync/metal_timing.csv,"variant=threadgroup_minimal, width=1024, iters=200, checksum=1806622991180656120"
metal,agx_dispatch,float32,32,threadgroup_minimal_cpu_wall_time_ns_per_element,ns,179.150390625,,no,../apple_re/results/typed_metal_suite_20260401_apple_sync/metal_timing.csv,"variant=threadgroup_minimal, width=1024, iters=200, checksum=1806622991180656120"
metal,agx_dispatch,float32,32,occupancy_heavy_cpu_wall_time_ns_per_iter,ns,187380.000000,,no,../apple_re/results/typed_metal_suite_20260401_apple_sync/metal_timing.csv,"variant=occupancy_heavy, width=1024, iters=200, checksum=14337981411528687150"
metal,agx_dispatch,float32,32,occupancy_heavy_cpu_wall_time_ns_per_element,ns,182.988281250,,no,../apple_re/results/typed_metal_suite_20260401_apple_sync/metal_timing.csv,"variant=occupancy_heavy, width=1024, iters=200, checksum=14337981411528687150"
metal,agx_dispatch,float32,32,register_pressure_cpu_wall_time_ns_per_iter,ns,196900.000000,,no,../apple_re/results/typed_metal_suite_20260401_apple_sync/metal_timing.csv,"variant=register_pressure, width=1024, iters=200, checksum=480914064531870774"
metal,agx_dispatch,float32,32,register_pressure_cpu_wall_time_ns_per_element,ns,192.285156250,,no,../apple_re/results/typed_metal_suite_20260401_apple_sync/metal_timing.csv,"variant=register_pressure, width=1024, iters=200, checksum=480914064531870774"
metal,agx_type_surface,float32,32,type_surface_cpu_wall_ns_per_iter,ns,157945.312500,,no,../apple_re/results/typed_metal_suite_20260401_apple_sync/metal_frontier_timing.csv,"classification_mode=native_surface, kernel=probe_float32_surface, measurement_backend=cpu_wall, width=4096, iters=256, checksum=963384585526690691, support_tier=native, Public MSL float surface compiled; still needs AIR review to split native from lowered."
metal,agx_type_surface,float32,32,type_surface_cpu_wall_ns_per_element,ns,38.560867310,,no,../apple_re/results/typed_metal_suite_20260401_apple_sync/metal_frontier_timing.csv,"classification_mode=native_surface, kernel=probe_float32_surface, measurement_backend=cpu_wall, width=4096, iters=256, checksum=963384585526690691, support_tier=native, Public MSL float surface compiled; still needs AIR review to split native from lowered."
